,8.5420,50.0148,0.0001,,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.6906,59.2147,0.0000,0.0000,0.0000,19.7270,0.0000,0.0000,0.0000,0.0000,0.0000,12.0206,0.0000,0.0000,52.3328,35.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.2338,0.0000,0.0000,0.0000,16.1941,0.0000,0.0000,0.0000,0.0000,0.0000,99.7716,80.1374,67.8150,54.1576,0.0000,0.0000,0.0000,0.0000,52.9583,55.6970
,5.5521,50.0192,0.0013,,1,0,195.9360,188.0566,147.3968,199.0779,138.9644,139.6423,186.6806,202.2444,164.5045,170.4556,234.7683,148.3847,164.3960,112.2266,200.7521,211.5818,237.3036,246.6997,274.6273,278.4039,224.6549,165.0302,210.3163,186.3818,227.6039,225.1527,232.6338,212.1090,164.5833,162.8134,197.1187,218.0472,180.6530,210.5626,195.9622,201.0281,214.1098,257.6719,154.0900,137.3291,183.9980,153.2622,181.5461,162.3986,162.0865,163.4553,200.7380,199.8734,165.3860,149.0374,104.1896,143.2489,136.2755,168.6763,181.1847,187.9091,199.2680,147.0503,207.4567,176.6505,260.9908,154.2284,122.3917,102.7990,160.1647,143.5672,251.9950,169.8160,166.4410,229.2887,133.3381,116.9134
,3.4770,50.0261,0.0000,,1,0,0.0000,0.0000,47.5368,56.6189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.2511,56.5928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.2372,65.1160,22.8315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5594,90.8886,52.9623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
,4.7005,50.0355,0.0002,,1,0,0.0000,0.0000,0.0000,0.0000,24.7340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0768,0.0000,0.0000,34.4781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.9358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.7433,0.0000,21.9195,29.7239,0.0000,26.5657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.8153,60.0908,66.2411,0.0000,0.0000,27.6639,0.0000,0.0000,0.0000,38.4372,55.7498,51.4127,28.0130,0.0000,0.0000,18.1610,0.0000,0.0000,0.0000,0.0000,0.0000,70.8129,86.1743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.8854,58.6520
,5.9277,50.0359,0.0009,,1,0,0.0000,62.6829,0.0000,107.4250,81.0963,246.3700,0.0000,146.4783,76.2604,74.1242,0.0000,0.0000,91.2349,0.0000,84.6674,0.0000,0.0000,0.0000,85.4625,80.6002,0.0000,20.0786,116.4710,0.0000,83.7569,0.0000,54.9783,129.0365,307.8267,0.0000,108.7317,0.0000,150.9492,190.2922,0.0000,154.7897,142.5414,150.1574,98.0497,0.0000,37.7472,293.1857,294.4920,160.8163,153.2330,156.4281,171.7524,92.8129,106.1620,155.9470,236.6627,281.8842,67.2106,83.0848,152.3745,170.8065,166.4853,193.1145,131.4112,173.5191,0.0000,76.1182,379.3561,329.0307,220.0834,196.6044,65.0177,126.8289,101.8143,99.2519,470.0747,298.5756
,8.6420,50.0362,0.0002,,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.9014,18.2990,0.0000,0.0000,52.4252,66.3432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0331,74.1731,16.5147,0.0000,0.0000,0.0000,105.6832,76.4251,0.0000,19.4763,24.8140,0.0000,29.4841,29.3056,0.0000,0.0000,14.8424,0.0000,0.0000,0.0000,72.9708,40.8126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7141,66.4158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.3977,31.0968
,6.4834,50.0409,0.0003,,1,0,25.5211,0.0000,0.0000,0.0000,27.7281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.4788,38.7568,0.0000,0.0000,31.4218,0.0000,0.0000,0.0000,0.0000,0.0000,67.6327,82.9907,0.0000,0.0000,69.7828,41.7848,109.4408,97.7517,0.0000,37.5059,30.9807,0.0000,52.9349,0.0000,0.0000,28.2951,21.5395,31.8817,0.0000,83.2692,106.5119,57.7906,39.3611,37.4793,27.7707,46.5012,28.4697,0.0000,91.7394,78.3980,116.7127,38.5618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.5037,82.3490,0.0000,59.9683,0.0000,0.0000,0.0000,0.0000,56.8138,53.9691
,5.6343,50.0418,0.0011,,1,0,158.3807,193.9077,142.1296,188.8617,153.6594,177.0142,153.6041,165.7447,168.2853,188.2992,138.4347,136.6949,194.9883,146.0632,119.5198,201.6030,238.7814,253.2458,278.5655,143.9659,111.5855,108.3931,217.0105,179.9132,228.0938,162.7834,128.5147,158.9070,197.5108,200.0299,144.8127,155.7145,150.8007,182.0265,180.0730,175.4440,213.8111,152.5451,0.0000,68.2792,86.4938,150.7708,154.7954,120.2726,166.6366,203.0074,173.7463,161.7541,164.2730,157.4623,129.3573,150.2313,149.9786,115.0927,107.1723,111.7388,216.1678,129.5364,137.6816,138.5289,126.7526,101.3794,129.8023,151.2855,123.8682,173.0095,123.2801,113.4873,91.9747,72.6358,162.6288,143.4566
,6.1523,50.0493,0.0008,,1,0,0.0000,0.0000,42.1096,0.0000,112.8158,105.0847,57.7442,37.3853,0.0000,0.0000,65.7823,54.1423,224.4337,243.1152,0.0000,0.0000,62.7031,0.0000,70.5712,0.0000,0.0000,23.1836,184.4095,243.8277,0.0000,0.0000,65.0360,64.8316,279.6380,316.7390,25.9411,63.8033,79.1503,102.7903,58.2906,86.3848,67.5532,72.2013,0.0000,31.4653,0.0000,187.4084,170.0275,204.2968,62.9837,59.5576,59.7148,91.2274,84.0849,58.0904,299.7704,210.8572,212.0767,52.1693,88.7438,52.6827,109.3566,100.7167,59.6864,62.7672,0.0000,34.5683,254.8262,242.4914,86.3445,97.2567,59.2143,0.0000,0.0000,0.0000,207.9127,207.0484
,5.9153,50.0630,0.0019,,1,0,53.5005,104.6730,224.3925,219.1540,369.2840,289.7309,164.1929,183.9442,207.6190,178.0125,154.5559,185.9310,474.3038,464.2153,287.5305,271.5017,196.5990,168.4468,179.3844,126.8927,50.1647,0.0000,548.4014,472.5001,155.2213,227.0331,217.0960,187.3694,632.7354,493.7949,228.6499,172.2979,243.8407,220.4402,305.5598,161.0314,291.1376,275.3831,72.2068,79.6276,56.4305,611.2306,407.6823,382.4555,179.4419,254.2386,218.7348,227.8224,281.7236,201.5785,567.9857,458.0917,623.0516,175.4583,167.5310,213.3820,268.3756,323.4254,227.3802,208.3015,97.6137,95.0566,514.1034,512.5231,432.1487,326.5156,164.6759,175.9894,171.3074,93.3316,479.6128,340.6467
,6.2449,50.0719,0.0004,,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,73.9605,33.3246,70.7580,0.0000,52.7615,77.8079,0.0000,252.7840,83.4993,61.2786,65.0979,64.8084,52.4457,71.4502,0.0000,0.0000,0.0000,86.4536,148.8562,0.0000,21.4757,13.9534,0.0000,157.5382,103.9096,0.0000,59.8297,51.7731,64.2375,53.7426,0.0000,64.5979,0.0000,0.0000,0.0000,0.0000,208.6314,143.6920,130.4815,15.3488,0.0000,0.0000,0.0000,0.0000,0.0000,157.9869,113.7398,106.3822,0.0000,0.0000,0.0000,0.0000,0.0000,10.5150,0.0000,0.0000,0.0000,98.5913,104.0441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.8818,70.6011
,5.7045,50.0719,0.0002,,1,0,64.0484,0.0000,103.7281,64.7706,119.0579,91.0519,57.1441,0.0000,52.4708,71.6305,0.0000,0.0000,0.0000,87.0726,57.9310,0.0000,90.3892,65.3359,68.6439,54.6461,0.0000,0.0000,96.2883,72.1665,64.3239,51.1802,71.6772,0.0000,74.3281,58.3444,0.0000,0.0000,0.0000,57.3635,93.2454,0.0000,0.0000,59.8616,0.0000,0.0000,0.0000,0.0000,49.4965,85.8078,0.0000,0.0000,54.6405,56.2242,64.5553,51.3053,61.2090,0.0000,0.0000,0.0000,50.3224,63.8891,52.3775,0.0000,26.1611,0.0000,0.0000,0.0000,0.0000,0.0000,61.2888,0.0000,0.0000,23.1748,20.4651,0.0000,0.0000,0.0000
,5.9173,50.1030,0.0001,,1,0,0.0000,0.0000,0.0000,45.9563,87.6999,0.0000,0.0000,33.0362,31.3801,0.0000,0.0000,0.0000,0.0000,120.9003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.7398,0.0000,0.0000,0.0000,0.0000,51.9960,0.0000,0.0000,41.3565,0.0000,0.0000,0.0000,63.5285,0.0000,0.0000,0.0000,0.0000,21.6999,0.0000,41.5258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.1867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.9463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
,5.9685,50.1860,0.0002,,1,0,0.0000,17.4469,0.0000,0.0000,0.0000,0.0000,0.0000,22.2921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0559,34.4942,0.0000,0.0000,20.2069,0.0000,0.0000,0.0000,0.0000,0.0000,34.3065,0.0000,0.0000,44.2836,0.0000,0.0000,0.0000,0.0000,0.0000,72.0183,51.4917,93.7608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.8019,0.0000,0.0000,61.2514,61.6938,0.0000,64.7915,0.0000,0.0000,0.0000,0.0000,63.5041,78.9569
,8.6121,50.1902,0.0002,,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8154,0.0000,85.0718,67.4230,15.8068,20.4853,0.0000,17.2137,0.0000,20.4478,0.0000,0.0000,65.4603,73.7899,0.0000,0.0000,0.0000,0.0000,87.7845,83.4253,0.0000,0.0000,0.0000,23.7829,0.0000,0.0000,0.0000,28.6413,0.0000,0.0000,17.9256,60.2364,53.4225,69.0462,0.0000,0.0000,0.0000,11.6932,0.0000,0.0000,59.8934,0.0000,53.1690,0.0000,0.0000,0.0000,29.9272,0.0000,19.1221,20.2048,0.0000,0.0000,95.4887,78.8937,0.0000,29.9377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
,6.8476,79.6370,0.0001,,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.9243,52.6908,0.0000,0.0000,0.0000,56.2551,0.0000,0.0000,0.0000,0.0000,0.0000,28.3167,0.0000,51.4824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.8142,60.4881,0.0000,12.2685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.4510,0.0000,0.0000,32.3086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.8360
,5.9077,79.6464,0.0026,,1,0,82.5906,59.2562,0.0000,195.3713,201.0545,0.0000,148.2572,127.3774,106.5402,0.0000,0.0000,67.6612,0.0000,101.3915,43.1360,0.0000,133.5754,0.0000,76.9193,60.3140,18.1604,0.0000,50.1061,356.0266,0.0000,59.6355,168.5781,138.1228,542.2082,51.8658,61.8405,341.8589,140.8824,540.6398,156.9612,240.5513,149.3613,0.0000,65.5103,84.6690,0.0000,225.3576,0.0000,113.0033,466.4031,173.7823,372.7995,693.5295,0.0000,548.0142,106.6673,1277.9447,0.0000,72.7940,139.4888,80.8762,0.0000,539.0305,123.7628,417.2737,168.1911,304.8695,2108.4749,2265.6025,1071.4727,911.3378,341.2398,270.0715,132.3496,243.5213,87.5557,1142.6125
,7.4581,79.6536,0.0002,,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2039,0.0000,0.0000,0.0000,17.2847,0.0000,0.0000,23.8457,71.9054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.6512,0.0000,0.0000,0.0000,0.0000,53.2515,84.1884,0.0000,0.0000,18.0509,14.1451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.7926,0.0000,70.6160,57.3534,87.6956,0.0000,25.1468,0.0000,0.0000,0.0000,0.0000,32.3806,30.8148,37.0983,58.1511,55.0021,0.0000,0.0000,0.0000,24.0208,29.7137,30.6710,55.4344,0.0000
,5.6578,79.6528,0.0009,,1,0,104.5458,69.2159,164.9909,114.9585,113.0311,97.0255,128.2221,120.8471,115.3526,127.1330,97.9443,99.9614,83.9818,104.0124,109.8563,131.0935,134.5737,76.8598,77.0062,104.6613,70.5511,0.0000,91.5619,78.1376,0.0000,133.9798,188.2151,115.3571,97.2477,99.9741,134.7310,104.7720,127.0835,146.6914,156.8823,124.6520,123.9756,107.7840,70.6364,63.5418,110.4279,113.9122,110.0580,87.9426,86.1028,82.8322,89.2834,113.9505,131.4039,111.9102,62.9245,102.6775,91.8402,75.6940,116.9430,101.4173,137.1673,101.4728,105.0486,139.2700,70.2799,102.6911,142.1045,58.8271,71.4953,144.4082,119.2791,111.0347,79.9899,117.1533,109.6394,144.2601
,6.4348,79.6543,0.0002,,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.2661,0.0000,0.0000,0.0000,37.3582,0.0000,0.0000,17.4472,0.0000,15.0567,36.1535,0.0000,0.0000,0.0000,0.0000,0.0000,56.7626,0.0000,0.0000,0.0000,31.4373,0.0000,37.2026,0.0000,0.0000,27.0400,0.0000,0.0000,0.0000,0.0000,0.0000,24.4632,16.3991,0.0000,0.0000,0.0000,0.0000,0.0000,61.0789,72.5310,57.8609,0.0000,23.2995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.8906,0.0000,0.0000,41.4687,31.8082,0.0000,0.0000,13.9515,0.0000,0.0000,75.9519
,5.9011,79.6747,0.0061,,1,0,133.5937,240.2940,338.5838,457.4978,568.9168,1300.9252,473.3362,463.5757,467.5151,402.4210,355.7186,348.8494,1526.5173,1420.2830,675.1320,551.0548,554.5238,631.3840,265.3331,413.3161,87.5817,133.8286,1914.3915,1934.3717,357.5404,295.2979,333.0925,439.4302,1960.3190,1577.5121,573.6910,863.4579,928.6070,687.7186,730.8378,555.5772,590.6079,548.5143,83.0005,193.9256,154.9677,1632.6525,1650.4531,1621.0004,655.8838,629.7266,662.8134,689.2332,697.9091,864.7372,1444.9307,1637.0106,1425.6493,569.1886,528.3516,587.0108,957.1741,954.6031,466.1870,597.7871,410.7065,550.9395,2105.4021,2269.4871,1071.4727,910.6784,343.2530,412.4250,264.9883,315.3805,1324.1777,1203.1060
